user_id,generation,country,subscription_status,registration_cohort,tenure_years,tenure_year_group,active_score,reactive_score,total_engagement_score,daily_active_hours_group,days_since_last_login,inactivity_by_tenure,status
649701,Gen X,South Korea,Free,2022–2025 Mature,4,2–4 years,0.38340,0.61610,0.99949,4–6 hours,121,0.08288, Recently active
479337,Gen Z,South Korea,Free,2019–2021 Monetization,7,5–7 years,0.14456,0.19200,0.33656,<1 hour,50,0.01957, Recently active
58246,Gen Z,Canada,Business,2016–2018 Expansion,8,8–10 years,0.18620,0.27810,0.46429,<1 hour,190,0.06507, Recently active
1260122,Gen X,India,Free,2013–2015 Growth,12,10+ years,0.49858,0.71886,1.21744,4–6 hours,175,0.03995, Recently active
526745,Millennials,United Kingdom,Premium,2022–2025 Mature,4,2–4 years,0.44542,0.78133,1.22675,6+ hours,264,0.18082, Recently active
799017,Gen X,India,Free,2010–2012 Early adopters,15,10+ years,0.17355,0.41324,0.58678,2–4 hours,66,0.01205, Recently active
1467770,Millennials,Australia,Free,2019–2021 Monetization,7,5–7 years,0.32199,0.50333,0.82532,2–4 hours,306,0.11977, Recently active
1292350,Boomers,Japan,Free,2019–2021 Monetization,6,5–7 years,0.12164,0.11714,0.23878,<1 hour,159,0.07260, Recently active
970468,Boomers,United Kingdom,Free,2016–2018 Expansion,8,8–10 years,0.11524,0.13752,0.25276,<1 hour,353,0.12089, Recently active
613124,Gen X,Canada,Business,2013–2015 Growth,13,10+ years,0.37266,0.56371,0.93637,2–4 hours,308,0.06491, Recently active
1192788,Boomers,Germany,Free,2022–2025 Mature,4,2–4 years,0.26852,0.61962,0.88814,4–6 hours,77,0.05274, Recently active
190690,Gen X,Brazil,Free,2010–2012 Early adopters,15,10+ years,0.37418,0.63238,1.00657,4–6 hours,254,0.04639, Recently active
1062453,Gen X,United States,Free,2013–2015 Growth,12,10+ years,0.35255,0.66000,1.01255,4–6 hours,176,0.04018, Recently active
387247,Boomers,United States,Free,2022–2025 Mature,3,2–4 years,0.30004,0.57171,0.87176,4–6 hours,337,0.30776,Active
407912,Gen X,United States,Free,2022–2025 Mature,4,2–4 years,0.19105,0.39781,0.58886,2–4 hours,-2,-0.00137, Recently active
571520,Gen X,United States,Free,2016–2018 Expansion,10,8–10 years,0.30714,0.56733,0.87447,2–4 hours,364,0.09973, Recently active
540285,Gen X,United Kingdom,Free,2016–2018 Expansion,9,8–10 years,0.42068,0.70524,1.12592,4–6 hours,212,0.06454, Recently active
18929,Gen Z,Other,Free,2022–2025 Mature,3,2–4 years,0.16386,0.19162,0.35548,<1 hour,204,0.18630, Recently active
811410,Gen Z,United States,Premium,2022–2025 Mature,3,2–4 years,0.51097,0.79857,1.30954,4–6 hours,355,0.32420,Active
690516,Boomers,United States,Business,2013–2015 Growth,13,10+ years,0.49056,0.75048,1.24103,4–6 hours,69,0.01454, Recently active
163136,Millennials,United Kingdom,Free,2013–2015 Growth,12,10+ years,0.43473,0.63705,1.07178,4–6 hours,348,0.07945, Recently active
243868,Millennials,Canada,Free,2016–2018 Expansion,10,8–10 years,0.24298,0.47295,0.71593,2–4 hours,36,0.00986, Recently active
309778,Millennials,Canada,Free,2022–2025 Mature,1,< 2 years,0.41879,0.65057,1.06936,4–6 hours,85,0.23288, Recently active
941064,Boomers,United States,Business,2022–2025 Mature,4,2–4 years,0.21049,0.44667,0.65715,2–4 hours,295,0.20205, Recently active
1018858,Millennials,India,Free,2016–2018 Expansion,10,8–10 years,0.36961,0.70495,1.07456,4–6 hours,45,0.01233, Recently active
365602,Gen Z,Japan,Free,2013–2015 Growth,12,10+ years,0.37145,0.50200,0.87345,2–4 hours,259,0.05913, Recently active
1264782,Boomers,Germany,Free,2022–2025 Mature,2,2–4 years,0.20939,0.41210,0.62148,2–4 hours,133,0.18219, Recently active
945689,Gen Z,Japan,Free,2022–2025 Mature,2,2–4 years,0.17396,0.54381,0.71777,2–4 hours,16,0.02192, Recently active
534657,Gen Z,Brazil,Free,2019–2021 Monetization,5,5–7 years,0.30326,0.53552,0.83879,2–4 hours,73,0.04000, Recently active
152353,Millennials,United States,Premium,2022–2025 Mature,1,< 2 years,0.17076,0.29048,0.46124,1–2 hours,179,0.49041,Active
1446850,Gen X,India,Free,2022–2025 Mature,1,< 2 years,0.24434,0.44038,0.68472,2–4 hours,70,0.19178, Recently active
1144994,Millennials,Australia,Premium,2010–2012 Early adopters,14,10+ years,0.17620,0.33381,0.51001,1–2 hours,333,0.06517, Recently active
1023822,Gen X,Brazil,Business,2022–2025 Mature,3,2–4 years,0.22703,0.35571,0.58274,1–2 hours,66,0.06027, Recently active
912612,Boomers,Other,Free,2010–2012 Early adopters,16,10+ years,0.28281,0.46438,0.74719,2–4 hours,293,0.05017, Recently active
228951,Millennials,Other,Free,2019–2021 Monetization,6,5–7 years,0.17619,0.43886,0.61505,2–4 hours,32,0.01461, Recently active
615486,Gen X,India,Free,2013–2015 Growth,12,10+ years,0.09762,0.13886,0.23647,<1 hour,6,0.00137, Recently active
1350093,Gen X,India,Free,2022–2025 Mature,3,2–4 years,0.47280,0.74495,1.21775,6+ hours,179,0.16347, Recently active
1274817,Millennials,South Korea,Free,2016–2018 Expansion,10,8–10 years,0.24730,0.49695,0.74425,2–4 hours,313,0.08575, Recently active
618905,Millennials,Canada,Free,2016–2018 Expansion,10,8–10 years,0.19523,0.25857,0.45380,1–2 hours,180,0.04932, Recently active
1495169,Boomers,India,Free,2010–2012 Early adopters,16,10+ years,0.14301,0.21543,0.35844,<1 hour,205,0.03510, Recently active
359214,Millennials,Japan,Free,2019–2021 Monetization,7,5–7 years,0.37888,0.57733,0.95622,2–4 hours,21,0.00822, Recently active
945807,Gen X,United Kingdom,Free,2010–2012 Early adopters,15,10+ years,0.30267,0.61810,0.92076,4–6 hours,151,0.02758, Recently active
1078619,Millennials,United States,Free,2013–2015 Growth,12,10+ years,0.21579,0.33162,0.54741,1–2 hours,192,0.04384, Recently active
24113,Gen X,United States,Free,2013–2015 Growth,11,10+ years,0.17731,0.38724,0.56455,2–4 hours,313,0.07796, Recently active
747536,Millennials,Canada,Free,2013–2015 Growth,11,10+ years,0.44167,0.78038,1.22205,6+ hours,334,0.08319, Recently active
1275217,Gen X,Brazil,Free,2022–2025 Mature,4,2–4 years,0.16550,0.27019,0.43569,1–2 hours,216,0.14795, Recently active
599919,Gen Z,Other,Free,2022–2025 Mature,2,2–4 years,0.69332,0.79429,1.48760,4–6 hours,311,0.42603,Active
461934,Millennials,Other,Premium,2016–2018 Expansion,9,8–10 years,0.15010,0.28362,0.43372,1–2 hours,127,0.03866, Recently active
507614,Gen X,Brazil,Business,2022–2025 Mature,2,2–4 years,0.28090,0.61048,0.89137,4–6 hours,147,0.20137, Recently active
1390627,Millennials,Brazil,Premium,2013–2015 Growth,12,10+ years,0.46070,0.73505,1.19575,6+ hours,186,0.04247, Recently active
1402203,Boomers,United States,Free,2010–2012 Early adopters,14,10+ years,0.16551,0.28943,0.45494,1–2 hours,244,0.04775, Recently active
911310,Gen X,United Kingdom,Free,2013–2015 Growth,13,10+ years,0.36098,0.59048,0.95146,4–6 hours,261,0.05501, Recently active
895981,Gen Z,United Kingdom,Free,2022–2025 Mature,2,2–4 years,0.53236,0.79000,1.32236,6+ hours,154,0.21096, Recently active
92203,Millennials,United States,Premium,2010–2012 Early adopters,16,10+ years,0.29908,0.64562,0.94470,4–6 hours,71,0.01216, Recently active
23310,Gen Z,United States,Free,2019–2021 Monetization,7,5–7 years,0.40072,0.53410,0.93481,2–4 hours,49,0.01918, Recently active
837622,Gen Z,Brazil,Free,2016–2018 Expansion,10,8–10 years,0.19744,0.33400,0.53144,1–2 hours,332,0.09096, Recently active
783513,Millennials,India,Free,2013–2015 Growth,11,10+ years,0.41488,0.76143,1.17630,4–6 hours,30,0.00747, Recently active
891456,Millennials,Brazil,Free,2016–2018 Expansion,9,8–10 years,0.47212,0.67229,1.14440,4–6 hours,169,0.05145, Recently active
176179,Millennials,India,Free,2010–2012 Early adopters,14,10+ years,0.17564,0.31143,0.48707,1–2 hours,325,0.06360, Recently active
291894,Boomers,United Kingdom,Free,2022–2025 Mature,1,< 2 years,0.27022,0.49076,0.76098,2–4 hours,281,0.76986,Likely churned
1004526,Gen X,United States,Premium,2022–2025 Mature,3,2–4 years,0.36892,0.58552,0.95444,2–4 hours,152,0.13881, Recently active
1496551,Boomers,Brazil,Free,2022–2025 Mature,2,2–4 years,0.08483,0.15276,0.23759,<1 hour,10,0.01370, Recently active
192113,Gen X,Brazil,Premium,2010–2012 Early adopters,15,10+ years,0.15536,0.29714,0.45251,1–2 hours,180,0.03288, Recently active
627221,Gen X,Canada,Free,2016–2018 Expansion,8,8–10 years,0.27824,0.57057,0.84882,2–4 hours,239,0.08185, Recently active
888736,Gen Z,Germany,Free,2019–2021 Monetization,7,5–7 years,0.11732,0.18743,0.30475,<1 hour,80,0.03131, Recently active
1222884,Gen X,Other,Free,2022–2025 Mature,3,2–4 years,0.52874,0.77771,1.30646,6+ hours,360,0.32877,Active
1292096,Gen Z,India,Free,2010–2012 Early adopters,15,10+ years,0.56320,0.75714,1.32034,4–6 hours,212,0.03872, Recently active
382573,Millennials,United States,Free,2016–2018 Expansion,9,8–10 years,0.22605,0.47067,0.69672,2–4 hours,151,0.04597, Recently active
239650,Gen Z,United States,Free,2010–2012 Early adopters,14,10+ years,0.34476,0.54981,0.89457,2–4 hours,285,0.05577, Recently active
505328,Gen Z,United States,Free,2019–2021 Monetization,7,5–7 years,0.55844,0.78857,1.34701,6+ hours,251,0.09824, Recently active
3730,Millennials,Japan,Free,2013–2015 Growth,12,10+ years,0.20660,0.44448,0.65107,2–4 hours,179,0.04087, Recently active
662236,Gen X,Other,Free,2022–2025 Mature,2,2–4 years,0.48262,0.77333,1.25595,4–6 hours,134,0.18356, Recently active
665147,Gen X,Brazil,Free,2022–2025 Mature,1,< 2 years,0.33961,0.68019,1.01980,4–6 hours,1,0.00274, Recently active
369212,Millennials,Brazil,Premium,2022–2025 Mature,2,2–4 years,0.49717,0.90143,1.39860,6+ hours,228,0.31233,Active
718623,Millennials,United States,Free,2022–2025 Mature,1,< 2 years,0.43753,0.71114,1.14867,4–6 hours,75,0.20548, Recently active
416876,Gen X,United States,Free,2010–2012 Early adopters,16,10+ years,0.21954,0.35981,0.57935,1–2 hours,332,0.05685, Recently active
1411905,Gen X,United States,Free,2016–2018 Expansion,10,8–10 years,0.41600,0.75476,1.17076,4–6 hours,9,0.00247, Recently active
585497,Gen Z,United States,Free,2016–2018 Expansion,9,8–10 years,0.35475,0.62629,0.98104,2–4 hours,249,0.07580, Recently active
1480147,Gen Z,Japan,Free,2016–2018 Expansion,10,8–10 years,0.27645,0.40914,0.68559,1–2 hours,199,0.05452, Recently active
659387,Boomers,United States,Business,2022–2025 Mature,2,2–4 years,0.17675,0.26143,0.43818,1–2 hours,174,0.23836, Recently active
495981,Gen Z,United Kingdom,Free,2019–2021 Monetization,6,5–7 years,0.09386,0.15657,0.25043,<1 hour,337,0.15388, Recently active
641942,Millennials,United States,Premium,2022–2025 Mature,3,2–4 years,0.23686,0.34857,0.58543,1–2 hours,86,0.07854, Recently active
701801,Gen Z,Brazil,Free,2013–2015 Growth,13,10+ years,0.25107,0.37429,0.62536,1–2 hours,58,0.01222, Recently active
42536,Gen Z,India,Free,2022–2025 Mature,1,< 2 years,0.43936,0.64590,1.08527,2–4 hours,318,0.87123,Likely churned
338495,Millennials,United States,Premium,2019–2021 Monetization,5,5–7 years,0.33947,0.56086,0.90033,4–6 hours,303,0.16603, Recently active
1442716,Gen X,United States,Business,2019–2021 Monetization,7,5–7 years,0.21673,0.37590,0.59263,2–4 hours,18,0.00705, Recently active
246639,Gen X,India,Free,2013–2015 Growth,11,10+ years,0.17716,0.34229,0.51945,1–2 hours,75,0.01868, Recently active
6642,Millennials,Japan,Free,2013–2015 Growth,12,10+ years,0.16910,0.26714,0.43624,1–2 hours,122,0.02785, Recently active
1042912,Gen X,Brazil,Free,2013–2015 Growth,12,10+ years,0.41544,0.65448,1.06992,4–6 hours,280,0.06393, Recently active
270429,Boomers,Brazil,Free,2013–2015 Growth,11,10+ years,0.16605,0.28886,0.45491,1–2 hours,221,0.05504, Recently active
996374,Gen X,Japan,Business,2010–2012 Early adopters,15,10+ years,0.19759,0.48619,0.68378,2–4 hours,242,0.04420, Recently active
1426287,Gen X,India,Free,2013–2015 Growth,12,10+ years,0.43461,0.67962,1.11423,4–6 hours,105,0.02397, Recently active
32979,Boomers,South Korea,Free,2010–2012 Early adopters,16,10+ years,0.28504,0.42895,0.71399,2–4 hours,262,0.04486, Recently active
345053,Millennials,United States,Premium,2022–2025 Mature,1,< 2 years,0.21729,0.34152,0.55881,1–2 hours,61,0.16712, Recently active
887069,Gen Z,United States,Free,2013–2015 Growth,11,10+ years,0.44946,0.62067,1.07013,4–6 hours,50,0.01245, Recently active
174942,Millennials,United States,Free,2013–2015 Growth,11,10+ years,0.10025,0.12124,0.22149,<1 hour,343,0.08543, Recently active
763975,Gen X,India,Free,2010–2012 Early adopters,15,10+ years,0.52109,0.81933,1.34042,6+ hours,321,0.05863, Recently active
683803,Gen Z,Japan,Premium,2022–2025 Mature,3,2–4 years,0.54684,0.77714,1.32399,4–6 hours,84,0.07671, Recently active
1116846,Gen X,Australia,Premium,2022–2025 Mature,4,2–4 years,0.16009,0.24114,0.40123,1–2 hours,209,0.14315, Recently active
760589,Gen X,United States,Free,2019–2021 Monetization,5,5–7 years,0.09704,0.11400,0.21104,<1 hour,4,0.00219, Recently active
1066857,Millennials,Other,Free,2013–2015 Growth,12,10+ years,0.41003,0.66486,1.07488,4–6 hours,271,0.06187, Recently active
492021,Gen X,Brazil,Free,2022–2025 Mature,4,2–4 years,0.38823,0.56371,0.95194,2–4 hours,21,0.01438, Recently active
909951,Gen X,Canada,Free,2016–2018 Expansion,10,8–10 years,0.29686,0.51943,0.81629,2–4 hours,56,0.01534, Recently active
38604,Gen X,Other,Free,2013–2015 Growth,12,10+ years,0.45836,0.66257,1.12093,4–6 hours,69,0.01575, Recently active
1055582,Gen X,Other,Free,2019–2021 Monetization,6,5–7 years,0.35824,0.64362,1.00186,4–6 hours,128,0.05845, Recently active
728243,Gen Z,Canada,Free,2019–2021 Monetization,7,5–7 years,0.24554,0.22124,0.46678,<1 hour,41,0.01605, Recently active
1521145,Gen X,United States,Free,2022–2025 Mature,1,< 2 years,0.33002,0.69705,1.02707,4–6 hours,99,0.27123,Active
110180,Millennials,Canada,Free,2010–2012 Early adopters,14,10+ years,0.14426,0.33600,0.48026,2–4 hours,349,0.06830, Recently active
769864,Millennials,India,Premium,2016–2018 Expansion,9,8–10 years,0.29575,0.51000,0.80575,2–4 hours,99,0.03014, Recently active
545427,Gen X,United Kingdom,Free,2010–2012 Early adopters,16,10+ years,0.15855,0.23190,0.39046,<1 hour,159,0.02723, Recently active
672023,Millennials,Other,Premium,2022–2025 Mature,1,< 2 years,0.41227,0.70790,1.12017,4–6 hours,322,0.88219,Likely churned
570006,Millennials,United States,Free,2022–2025 Mature,4,2–4 years,0.39852,0.69771,1.09623,4–6 hours,350,0.23973, Recently active
697351,Gen Z,Other,Free,2013–2015 Growth,13,10+ years,0.26463,0.37476,0.63939,2–4 hours,69,0.01454, Recently active
370624,Millennials,South Korea,Free,2022–2025 Mature,2,2–4 years,0.46707,0.69714,1.16421,4–6 hours,108,0.14795, Recently active
76760,Boomers,India,Premium,2010–2012 Early adopters,16,10+ years,0.35102,0.57638,0.92740,2–4 hours,62,0.01062, Recently active
452659,Millennials,Brazil,Free,2013–2015 Growth,11,10+ years,0.13551,0.16086,0.29637,<1 hour,146,0.03636, Recently active
889616,Gen Z,Canada,Free,2013–2015 Growth,13,10+ years,0.08969,0.24390,0.33359,<1 hour,350,0.07376, Recently active
952236,Gen Z,United States,Premium,2010–2012 Early adopters,14,10+ years,0.31283,0.61686,0.92969,2–4 hours,160,0.03131, Recently active
1053807,Millennials,India,Free,2022–2025 Mature,1,< 2 years,0.11301,0.09914,0.21216,<1 hour,42,0.11507, Recently active
698874,Millennials,India,Free,2010–2012 Early adopters,16,10+ years,0.13650,0.13133,0.26783,<1 hour,24,0.00411, Recently active
1242241,Gen X,United States,Business,2016–2018 Expansion,8,8–10 years,0.17468,0.25676,0.43144,1–2 hours,216,0.07397, Recently active
407138,Millennials,South Korea,Free,2013–2015 Growth,11,10+ years,0.19381,0.32248,0.51629,1–2 hours,179,0.04458, Recently active
182113,Millennials,United States,Premium,2010–2012 Early adopters,16,10+ years,0.45808,0.53676,0.99484,2–4 hours,127,0.02175, Recently active
1391773,Boomers,Other,Free,2013–2015 Growth,11,10+ years,0.26198,0.44514,0.70712,2–4 hours,313,0.07796, Recently active
1231372,Gen Z,India,Free,2010–2012 Early adopters,15,10+ years,0.25884,0.34133,0.60017,1–2 hours,53,0.00968, Recently active
1009256,Gen Z,Brazil,Free,2010–2012 Early adopters,14,10+ years,0.46017,0.66067,1.12084,4–6 hours,351,0.06869, Recently active
252531,Gen Z,India,Free,2013–2015 Growth,13,10+ years,0.32520,0.48638,0.81158,2–4 hours,19,0.00400, Recently active
452940,Millennials,Germany,Free,2010–2012 Early adopters,15,10+ years,0.20646,0.24381,0.45027,<1 hour,213,0.03890, Recently active
1129208,Boomers,United States,Premium,2022–2025 Mature,1,< 2 years,0.54095,0.79371,1.33466,6+ hours,-3,-0.00822, Recently active
743788,Gen X,United States,Free,2013–2015 Growth,13,10+ years,0.05387,0.15962,0.21349,<1 hour,270,0.05690, Recently active
1068785,Gen X,India,Free,2022–2025 Mature,2,2–4 years,0.17301,0.28990,0.46291,1–2 hours,344,0.47123,Active
786618,Boomers,India,Free,2010–2012 Early adopters,15,10+ years,0.46249,0.78505,1.24754,6+ hours,350,0.06393, Recently active
425989,Gen X,India,Business,2019–2021 Monetization,7,5–7 years,0.25894,0.45819,0.71713,2–4 hours,248,0.09706, Recently active
279015,Gen X,United Kingdom,Free,2010–2012 Early adopters,14,10+ years,0.28936,0.46810,0.75746,2–4 hours,252,0.04932, Recently active
547942,Millennials,India,Free,2013–2015 Growth,11,10+ years,0.16717,0.33876,0.50593,1–2 hours,40,0.00996, Recently active
577753,Millennials,Australia,Business,2022–2025 Mature,4,2–4 years,0.06360,0.14105,0.20465,<1 hour,16,0.01096, Recently active
90215,Gen X,United States,Free,2010–2012 Early adopters,14,10+ years,0.42971,0.62219,1.05190,4–6 hours,320,0.06262, Recently active
8648,Millennials,Brazil,Business,2019–2021 Monetization,5,5–7 years,0.18051,0.30829,0.48879,2–4 hours,238,0.13041, Recently active
1439872,Boomers,United States,Free,2019–2021 Monetization,5,5–7 years,0.13385,0.11962,0.25347,<1 hour,166,0.09096, Recently active
351469,Gen Z,Germany,Free,2016–2018 Expansion,8,8–10 years,0.48167,0.77857,1.26024,4–6 hours,36,0.01233, Recently active
1075026,Gen X,Other,Free,2019–2021 Monetization,5,5–7 years,0.43764,0.57229,1.00993,4–6 hours,208,0.11397, Recently active
