user_id,app_name,age,gender,country,urban_rural,income_level,employment_status,education_level,relationship_status,has_children,exercise_hours_per_week,sleep_hours_per_night,diet_quality,smoking,alcohol_frequency,perceived_stress_score,self_reported_happiness,body_mass_index,blood_pressure_systolic,blood_pressure_diastolic,daily_steps_count,weekly_work_hours,hobbies_count,social_events_per_month,books_read_per_year,volunteer_hours_per_month,travel_frequency_per_year,daily_active_minutes_instagram,sessions_per_day,posts_created_per_week,reels_watched_per_day,stories_viewed_per_day,likes_given_per_day,comments_written_per_day,dms_sent_per_week,dms_received_per_week,ads_viewed_per_day,ads_clicked_per_day,time_on_feed_per_day,time_on_explore_per_day,time_on_messages_per_day,time_on_reels_per_day,followers_count,following_count,uses_premium_features,notification_response_rate,account_creation_year,last_login_date,average_session_length_minutes,content_type_preference,preferred_content_theme,privacy_setting_level,two_factor_auth_enabled,biometric_login_used,linked_accounts_count,subscription_status,user_engagement_score
596292,Instagram,55,Female,Brazil,Rural,Lower-middle,Student,PhD,Single,f,5.8,6.7,Average,No,Never,37,2,25.5,152,72,8006,35.5,3,3,8,5.8,2,323.0,33,7,215,150,218,54,52,50,31,7,165,44,35,81,1062,747,f,0.34,2012,2025-10-05,9.8,Stories,Travel,Private,f,f,1,Free,1.07
49321,Instagram,51,Female,India,Rural,Upper-middle,Student,High school,Single,f,3.0,7.9,Average,No,Weekly,29,1,18.8,111,84,8193,17.4,3,4,10,1.8,6,369.0,38,4,243,150,208,61,48,38,22,14,209,71,55,83,1131,1938,f,0.02,2010,2025-09-02,9.7,Videos,Tech,Friends only,t,f,2,Business,0.92
443467,Instagram,19,Female,South Korea,Rural,Low,Retired,Master’s,Single,f,11.6,6.6,Average,No,Several times a week,24,5,27.7,120,70,8057,51.2,1,4,7,9.7,4,171.0,5,10,214,107,126,38,22,33,25,6,88,21,39,41,354,340,f,0.63,2016,2025-02-17,34.2,Live,Music,Friends only,t,f,1,Free,1.35
1171378,Instagram,28,Female,United States,Rural,Upper-middle,Student,Master’s,Single,t,12.1,5.8,Average,No,Rarely,15,5,21.4,102,93,7979,49.7,1,6,14,5.1,4,127.0,9,3,211,76,100,29,25,24,15,5,62,35,18,47,2852,7002,f,0.78,2019,2025-02-10,14.1,Videos,Art,Friends only,f,f,1,Free,1.3
696697,Instagram,58,Female,South Korea,Suburban,High,Full-time employed,Bachelor’s,In a relationship,f,7.1,5.2,Average,Yes,Rarely,14,8,27.9,149,67,8032,47.1,1,2,8,8.5,3,21.0,1,5,53,43,50,11,12,8,8,3,10,5,3,5,847,1431,f,0.86,2021,2025-08-27,21.0,Reels,Tech,Friends only,f,t,1,Premium,3.95
247722,Instagram,55,Male,Australia,Urban,Low,Part-time,Bachelor’s,Single,t,14.4,5.3,Poor,Former,Several times a week,5,7,21.6,115,72,8150,57.7,3,7,11,6.1,3,61.0,2,2,67,55,55,19,25,10,10,1,28,13,15,22,753,1652,f,0.49,2016,2025-06-30,30.5,Mixed,Art,Private,f,f,4,Free,1.6
887346,Instagram,24,Female,India,Urban,Middle,Student,High school,Married,t,4.9,6.8,Poor,No,Rarely,40,5,19.1,118,93,7896,33.8,2,6,8,7.7,2,346.0,15,9,298,150,201,58,51,57,25,11,164,91,76,94,1202,2900,t,0.47,2020,2025-10-23,23.1,Reels,Art,Public,t,t,3,Free,0.99
851776,Instagram,24,Male,Canada,Suburban,High,Full-time employed,PhD,In a relationship,t,7.9,8.6,Good,No,Weekly,30,7,26.3,105,97,7970,20.3,2,3,15,4.7,1,256.0,10,9,280,132,144,50,29,36,23,5,126,55,41,61,751,1245,t,0.19,2024,2025-12-25,25.6,Reels,Tech,Private,f,t,1,Free,1.05
520960,Instagram,46,Male,India,Suburban,Lower-middle,Freelancer,Some college,Single,f,10.2,8.1,Average,No,Daily,36,8,24.3,142,66,8018,30.6,0,2,12,4.0,2,271.0,16,7,213,130,137,43,32,42,29,11,151,29,57,91,452,627,f,0.25,2020,2025-10-08,16.9,Photos,Music,Public,t,f,0,Free,0.9
1019528,Instagram,40,Male,India,Urban,Low,Full-time employed,Bachelor’s,In a relationship,t,0.5,6.7,Very poor,No,Never,10,8,22.4,102,65,7955,56.7,2,2,10,2.6,3,82.0,4,2,102,68,71,17,16,27,13,3,37,12,8,17,851,1898,t,0.98,2025,2025-01-10,20.5,Photos,Food,Public,t,t,3,Free,1.34
1379413,Instagram,44,Male,Australia,Rural,Middle,Student,Bachelor’s,Married,f,11.4,6.2,Good,No,Rarely,36,3,24.6,92,93,8014,42.2,1,5,13,1.9,2,476.0,24,7,300,150,241,76,55,59,46,6,205,51,101,136,615,940,f,0.5,2024,2025-08-29,19.8,Videos,Travel,Public,t,f,2,Free,0.87
618103,Instagram,31,Female,Other,Urban,Low,Student,Master’s,Single,f,11.8,6.7,Poor,No,Daily,28,1,25.7,130,93,8112,33.1,4,2,6,3.8,5,320.0,13,12,241,133,195,41,44,45,34,5,178,83,75,65,607,916,f,0.71,2015,2025-04-22,24.6,Videos,Travel,Public,t,f,1,Free,0.98
1180910,Instagram,21,Prefer not to say,India,Urban,Middle,Freelancer,High school,Married,f,11.4,6.8,Poor,No,Never,27,2,22.1,118,71,8025,38.8,3,7,6,2.9,1,291.0,10,18,295,140,163,49,42,49,22,8,174,84,58,78,3007,2241,f,0.8,2019,2025-06-21,29.1,Mixed,Art,Private,t,t,2,Free,1.08
1287898,Instagram,27,Female,India,Urban,Upper-middle,Full-time employed,Some college,Single,f,10.5,9.4,Excellent,No,Weekly,11,3,24.5,99,86,8148,35.5,2,3,8,3.2,0,180.0,9,4,229,102,104,30,39,33,18,9,85,34,39,54,3460,3458,f,0.91,2018,2025-05-30,20.0,Live,Food,Friends only,t,t,1,Free,0.97
140369,Instagram,22,Male,Canada,Urban,Lower-middle,Unemployed,Other,Married,f,7.3,8.2,Average,No,Weekly,17,10,24.0,92,92,7933,36.9,1,10,8,6.1,3,185.0,5,10,244,102,126,34,32,27,23,2,110,51,40,39,2285,2016,f,0.11,2023,2025-01-04,37.0,Photos,Other,Private,f,t,1,Premium,1.2
673792,Instagram,13,Female,United States,Urban,Middle,Retired,Bachelor’s,Single,f,16.6,5.8,Average,No,Rarely,39,1,24.6,117,67,8212,48.6,4,8,7,2.4,3,403.0,15,11,300,150,205,64,56,49,33,10,198,81,63,143,6541,10000,f,0.26,2020,2025-07-04,26.9,Stories,Food,Friends only,t,f,0,Free,0.91
408280,Instagram,21,Female,India,Urban,Lower-middle,Full-time employed,Bachelor’s,Married,f,4.2,7.4,Very poor,No,Never,2,5,19.4,91,96,7900,53.5,2,2,12,3.0,3,134.0,6,4,193,88,96,26,19,22,17,2,60,40,30,39,4333,10000,t,0.44,2019,2025-07-27,22.3,Stories,Travel,Private,f,f,5,Free,1.19
371247,Instagram,31,Male,Australia,Urban,Middle,Full-time employed,Some college,Divorced,f,13.6,6.3,Poor,No,Never,40,5,19.8,122,72,7989,35.3,3,4,6,4.0,2,313.0,38,6,224,150,201,49,39,55,25,5,180,78,68,106,485,217,f,0.28,2018,2025-02-24,8.2,Photos,Fitness,Friends only,f,t,2,Free,1.01
901603,Instagram,42,Male,Brazil,Urban,Middle,Unemployed,High school,Single,t,13.9,6.7,Poor,No,Daily,5,2,16.3,141,90,7963,36.1,4,6,9,3.0,7,115.0,4,0,120,85,74,23,19,25,11,3,52,32,18,35,623,1145,f,0.9,2017,2025-06-23,28.8,Stories,Art,Friends only,t,f,1,Free,1.03
452454,Instagram,20,Male,India,Urban,Lower-middle,Full-time employed,Some college,Married,f,0.9,8.6,Good,Yes,Several times a week,2,10,27.5,127,86,7893,39.8,2,8,8,8.6,3,5.0,1,13,122,37,31,8,10,9,8,3,3,1,1,1,435,558,f,0.36,2016,2025-07-04,5.0,Mixed,Tech,Private,f,f,2,Free,14.33
127443,Instagram,28,Male,Brazil,Urban,Middle,Full-time employed,PhD,Single,t,9.6,7.2,Good,No,Never,39,5,18.1,129,82,8006,48.6,5,5,5,1.4,2,338.0,18,8,300,150,188,51,39,48,25,12,196,35,37,102,778,923,t,0.34,2012,2025-06-07,18.8,Photos,Fashion,Public,t,f,3,Premium,0.93
919400,Instagram,24,Female,United States,Urban,Lower-middle,Full-time employed,High school,In a relationship,f,8.4,6.3,Excellent,No,Never,8,8,25.6,121,71,7993,41.8,3,7,16,4.1,3,25.0,2,5,122,40,42,11,7,11,9,2,14,7,4,7,730,1068,f,0.28,2020,2025-11-11,12.5,Stories,Fitness,Private,t,f,5,Free,3.04
1210639,Instagram,21,Male,Brazil,Urban,Low,Student,High school,In a relationship,f,5.0,7.2,Average,Former,Weekly,15,1,23.1,159,82,7954,43.9,6,9,6,1.9,5,230.0,12,15,264,104,143,46,33,29,27,8,114,31,49,54,1633,3525,f,0.36,2022,2025-06-02,19.2,Videos,Other,Friends only,t,t,3,Free,1.21
486993,Instagram,13,Male,Canada,Suburban,Upper-middle,Student,Master’s,Single,f,6.5,8.5,Poor,No,Rarely,20,4,22.1,155,66,8024,48.5,0,4,10,9.0,1,265.0,11,17,294,147,171,35,26,45,18,9,128,55,43,98,6942,3309,f,0.39,2020,2025-06-24,24.1,Live,Art,Friends only,t,f,3,Premium,1.1
1166750,Instagram,46,Female,Brazil,Urban,Lower-middle,Full-time employed,Some college,Married,t,4.9,7.3,Poor,No,Weekly,17,8,32.4,135,90,7828,48.6,5,5,7,4.1,1,108.0,4,2,101,65,69,22,20,25,16,2,51,31,22,26,468,1052,t,0.86,2014,2025-09-27,27.0,Photos,Fitness,Private,t,f,3,Free,1.09
317525,Instagram,49,Female,United States,Suburban,Middle,Full-time employed,Bachelor’s,Married,t,16.1,6.3,Good,No,Never,7,6,24.0,111,94,7919,41.1,4,7,12,0.4,1,79.0,3,1,92,53,53,24,12,18,14,4,35,19,20,27,318,281,f,0.91,2018,2025-06-17,26.3,Live,Travel,Friends only,t,f,1,Free,1.3
1100098,Instagram,39,Female,United States,Suburban,High,Freelancer,Bachelor’s,Married,t,0.9,6.1,Poor,No,Weekly,25,8,33.2,141,69,7966,35.9,1,4,11,5.3,5,210.0,18,4,162,121,119,40,36,31,25,7,99,61,36,67,1039,590,t,0.76,2016,2025-08-27,11.7,Live,Food,Public,t,f,3,Free,1.0
456380,Instagram,34,Female,United States,Urban,Low,Full-time employed,High school,In a relationship,f,2.7,5.2,Good,No,Rarely,26,3,27.9,143,71,7950,39.4,3,6,5,2.9,4,257.0,30,8,201,129,148,53,29,40,20,6,140,66,51,102,1288,2579,f,0.49,2010,2025-09-23,8.6,Stories,Other,Friends only,t,f,1,Premium,1.08
1522036,Instagram,23,Female,South Korea,Urban,Middle,Freelancer,High school,Married,f,2.6,8.2,Average,No,Never,19,2,24.6,134,77,7945,36.6,6,6,5,8.1,0,240.0,9,15,282,143,157,41,25,41,17,3,137,55,52,61,585,1412,f,0.71,2023,2025-01-16,26.7,Videos,Other,Friends only,t,f,2,Free,1.18
779001,Instagram,64,Non-binary,Canada,Urban,Middle,Unemployed,Master’s,Single,f,11.9,9.2,Good,Yes,Never,12,3,20.7,107,74,8020,43.4,7,7,13,1.6,1,119.0,4,6,116,85,90,17,29,26,14,2,54,25,18,24,864,1750,t,0.37,2020,2025-06-05,29.8,Stories,Music,Public,t,t,0,Free,1.18
1401512,Instagram,27,Male,Japan,Urban,Lower-middle,Full-time employed,Bachelor’s,Single,f,13.1,7.3,Average,Yes,Never,12,8,31.3,145,72,7976,42.0,4,5,10,5.4,1,46.0,2,2,168,46,54,18,14,16,9,3,20,11,9,12,2463,1869,f,0.13,2018,2025-10-16,23.0,Live,Art,Friends only,t,f,3,Premium,2.04
252069,Instagram,56,Male,Brazil,Urban,Lower-middle,Full-time employed,Master’s,Married,f,7.1,6.8,Good,No,Never,25,8,18.5,154,76,7815,40.2,2,5,13,1.0,0,143.0,9,2,129,84,94,20,22,21,19,1,82,23,34,33,1762,2639,t,0.07,2024,2025-04-08,15.9,Live,Travel,Public,t,t,1,Free,0.97
1127382,Instagram,42,Female,Japan,Urban,Upper-middle,Unemployed,Other,In a relationship,f,6.8,5.5,Poor,No,Never,35,3,22.8,151,81,8139,38.6,2,4,13,4.2,0,336.0,28,9,230,150,189,51,47,59,25,10,178,62,51,109,180,151,f,0.29,2022,2025-07-31,12.0,Photos,Tech,Private,t,t,5,Free,0.94
720879,Instagram,48,Male,United States,Suburban,High,Unemployed,High school,Married,t,7.5,5.6,Very poor,Yes,Rarely,18,8,15.9,142,89,7959,45.2,2,4,16,9.4,6,84.0,4,3,91,58,67,18,30,14,6,5,46,9,19,28,187,164,f,0.02,2023,2025-08-01,21.0,Videos,Fitness,Friends only,t,t,0,Free,1.32
661717,Instagram,39,Male,South Korea,Urban,Low,Part-time,Bachelor’s,Single,f,7.9,8.7,Excellent,Former,Rarely,23,9,25.4,104,93,7914,46.6,2,2,12,1.9,5,213.0,11,3,161,113,123,45,38,26,26,6,115,26,30,48,3376,7722,t,0.43,2011,2025-07-01,19.4,Videos,Music,Public,f,t,0,Free,1.04
1103106,Instagram,34,Female,India,Urban,Lower-middle,Student,High school,In a relationship,t,7.4,6.9,Average,Yes,Rarely,40,8,25.7,133,98,7978,30.5,3,6,9,1.8,1,306.0,37,9,206,150,160,63,44,54,30,5,157,78,76,89,329,467,f,0.86,2014,2025-09-27,8.3,Stories,Music,Friends only,f,f,0,Free,1.02
581188,Instagram,32,Female,Germany,Urban,High,Full-time employed,Other,In a relationship,t,2.2,6.2,Average,No,Rarely,9,4,23.6,159,66,8072,43.7,6,4,8,0.7,4,120.0,5,2,100,82,86,30,30,16,19,5,70,35,16,28,380,373,f,0.42,2017,2025-12-23,24.0,Mixed,Fitness,Public,t,f,2,Free,1.26
429744,Instagram,38,Female,United States,Urban,Middle,Part-time,High school,Married,f,4.9,7.9,Poor,Former,Never,8,3,31.3,127,89,8039,51.8,2,4,6,5.1,3,80.0,7,2,107,61,52,20,22,19,13,4,37,8,9,21,2944,2359,t,0.6,2014,2025-03-15,11.4,Live,Food,Private,f,f,4,Free,1.21
506296,Instagram,47,Male,United Kingdom,Rural,Lower-middle,Full-time employed,Master’s,In a relationship,f,1.5,7.3,Average,Yes,Rarely,38,1,25.9,124,89,8000,33.0,4,3,15,2.1,0,418.0,18,3,300,150,266,59,56,62,39,9,232,108,84,135,1288,2563,f,0.55,2017,2025-06-09,23.2,Live,Fitness,Public,t,f,0,Premium,0.94
965577,Instagram,49,Male,United Kingdom,Urban,Upper-middle,Student,High school,In a relationship,t,13.8,7.0,Poor,Former,Weekly,35,10,30.4,152,63,7988,35.4,3,5,10,3.2,2,264.0,13,11,215,138,130,44,38,38,26,2,153,54,53,66,1426,2320,f,0.36,2015,2025-07-01,20.3,Mixed,Food,Private,t,t,3,Free,0.95
1111094,Instagram,54,Male,United States,Rural,Middle,Part-time,Some college,Married,f,11.7,7.1,Good,No,Never,19,1,27.1,95,96,8094,47.4,1,3,15,4.5,0,120.0,5,1,104,78,73,23,25,11,13,4,67,33,14,27,4203,2208,f,0.93,2012,2025-04-01,24.0,Mixed,Food,Friends only,t,t,0,Free,1.01
1019285,Instagram,15,Female,Japan,Urban,Middle,Full-time employed,High school,Married,f,8.7,8.6,Very poor,Yes,Rarely,23,2,25.1,147,75,8060,35.6,2,1,11,1.4,2,303.0,13,17,300,140,166,53,36,49,30,5,147,48,66,62,18650,10000,f,0.31,2018,2025-03-07,23.3,Videos,Tech,Public,f,t,1,Free,1.06
979578,Instagram,16,Male,Germany,Urban,Lower-middle,Unemployed,Some college,Single,f,10.5,6.0,Very poor,No,Never,30,3,28.2,157,93,7792,53.3,2,5,12,4.0,4,375.0,25,9,300,150,219,55,45,57,29,10,210,66,39,113,221,267,f,0.91,2020,2025-11-02,15.0,Photos,Other,Private,t,f,1,Free,0.95
474115,Instagram,25,Female,Brazil,Urban,Upper-middle,Student,Master’s,Single,f,5.7,6.2,Excellent,No,Never,19,4,25.6,106,81,7865,28.1,5,3,8,0.6,3,242.0,10,9,266,133,153,49,36,36,26,9,143,49,48,83,2156,2857,t,0.3,2023,2025-06-27,24.2,Photos,Fashion,Public,f,t,1,Free,1.14
1235094,Instagram,33,Female,United States,Urban,Middle,Student,High school,Single,f,6.8,7.9,Good,Yes,Rarely,18,9,19.2,107,89,7922,40.3,3,4,3,6.7,3,151.0,9,4,143,89,108,34,28,32,17,3,89,30,30,41,672,545,f,0.4,2011,2025-05-23,16.8,Stories,Other,Public,f,f,0,Free,1.24
433002,Instagram,27,Male,Germany,Rural,Middle,Student,Bachelor’s,In a relationship,t,1.3,7.6,Excellent,Yes,Never,39,6,25.7,113,82,8006,59.7,1,3,6,5.5,4,372.0,11,4,300,150,193,55,40,50,34,7,172,109,74,124,1039,729,t,1.0,2017,2025-10-10,33.8,Photos,Travel,Public,f,f,0,Free,0.84
1477486,Instagram,49,Male,Canada,Urban,Lower-middle,Full-time employed,High school,Divorced,f,4.4,8.0,Very poor,No,Weekly,2,2,20.7,117,64,7904,32.0,3,3,10,1.9,3,153.0,19,2,126,97,85,18,24,22,17,3,84,25,31,59,1543,2416,f,0.28,2020,2025-01-30,8.1,Live,Food,Friends only,t,t,3,Free,0.82
1544498,Instagram,59,Male,Brazil,Urban,Middle,Full-time employed,High school,Married,t,1.4,6.8,Average,Yes,Weekly,7,10,20.7,137,78,8195,34.6,2,3,10,2.9,6,28.0,3,2,68,24,33,7,14,11,10,1,16,7,3,10,81,33,f,0.75,2019,2025-12-10,9.3,Live,Travel,Friends only,t,t,3,Free,1.83
895224,Instagram,47,Non-binary,United States,Suburban,Middle,Full-time employed,Bachelor’s,In a relationship,f,11.2,6.4,Average,No,Weekly,32,1,23.7,133,66,8035,33.2,4,2,8,3.5,3,335.0,11,6,237,150,190,54,39,45,44,8,152,79,80,77,710,1046,t,0.32,2016,2025-03-09,30.5,Photos,Music,Public,t,f,1,Free,0.94
416888,Instagram,59,Male,United States,Urban,Lower-middle,Student,High school,Single,t,16.1,6.2,Poor,No,Never,25,7,31.1,95,81,7868,61.1,3,6,11,0.9,1,181.0,20,6,140,105,134,43,26,28,21,4,91,25,44,42,4830,4456,f,0.14,2023,2025-02-11,9.0,Live,Other,Public,t,f,1,Free,1.31
301395,Instagram,63,Female,Brazil,Rural,Upper-middle,Student,Some college,In a relationship,f,4.8,7.9,Good,No,Several times a week,37,4,27.1,113,79,8019,30.2,3,5,9,4.3,2,315.0,11,4,217,150,197,52,33,45,33,2,133,78,40,121,768,1513,f,0.34,2018,2025-01-07,28.6,Mixed,Fitness,Public,t,t,3,Free,0.99
148667,Instagram,32,Female,United States,Urban,Middle,Full-time employed,Some college,Married,f,5.1,9.0,Poor,No,Rarely,33,10,24.4,131,95,8052,51.8,2,8,8,1.6,3,201.0,6,8,156,113,148,27,27,28,22,6,86,34,46,66,1911,2634,f,0.22,2015,2025-04-29,33.5,Live,Fitness,Private,f,f,3,Free,1.12
1426772,Instagram,62,Female,Japan,Urban,High,Full-time employed,High school,In a relationship,f,12.4,6.4,Good,Yes,Weekly,17,4,18.4,135,96,8067,24.0,2,3,7,3.5,1,202.0,19,7,140,126,124,43,26,37,26,5,102,21,41,58,187,220,t,0.64,2012,2025-05-27,10.6,Mixed,Other,Friends only,t,f,2,Free,1.14
554398,Instagram,44,Female,United States,Urban,Low,Freelancer,High school,Single,t,10.6,6.7,Good,No,Rarely,31,1,26.4,147,60,7886,41.7,6,4,8,6.6,3,308.0,20,10,226,138,171,42,41,43,27,9,170,69,56,119,708,1753,f,0.67,2018,2025-09-06,15.4,Mixed,Other,Public,f,f,0,Business,0.92
864048,Instagram,14,Male,India,Urban,Low,Full-time employed,Master’s,Single,f,9.7,7.7,Poor,No,Weekly,15,7,24.2,137,76,8134,24.7,4,4,7,2.7,3,230.0,11,13,241,116,128,46,35,32,25,6,129,47,55,92,1433,3125,f,0.7,2018,2025-04-07,20.9,Videos,Music,Private,f,f,3,Free,1.12
1384056,Instagram,19,Male,Brazil,Suburban,Middle,Student,Master’s,Married,t,1.7,6.6,Good,Former,Never,23,6,25.6,149,60,8009,40.8,3,7,8,2.5,1,237.0,14,17,270,94,142,56,40,36,25,4,141,70,57,54,8802,10000,t,0.25,2015,2025-09-10,16.9,Reels,Fitness,Public,t,f,0,Business,1.28
465339,Instagram,44,Male,United States,Suburban,Middle,Freelancer,Some college,In a relationship,f,13.7,6.3,Poor,No,Several times a week,18,5,23.3,134,77,7982,49.3,4,2,9,7.3,3,172.0,7,4,130,104,99,36,20,27,28,2,73,29,28,41,283,670,f,0.78,2013,2025-12-15,24.6,Stories,Other,Private,t,t,2,Free,1.06
1198794,Instagram,38,Female,United States,Suburban,Low,Full-time employed,Some college,Single,t,5.4,7.7,Average,No,Weekly,19,4,24.6,129,96,8052,32.2,0,4,12,1.9,1,114.0,6,2,108,82,91,22,27,22,15,2,60,29,17,30,3272,7282,f,0.93,2019,2025-04-03,19.0,Reels,Travel,Friends only,f,f,1,Free,1.23
835263,Instagram,44,Male,Australia,Urban,Lower-middle,Part-time,Master’s,Married,t,6.7,6.5,Excellent,No,Never,6,7,24.2,124,67,8105,36.0,3,1,6,1.0,4,33.0,2,2,64,56,47,11,16,14,10,1,14,8,6,10,155,155,t,0.21,2016,2025-07-17,16.5,Live,Food,Private,t,t,3,Free,2.21
1316557,Instagram,21,Male,United States,Suburban,Lower-middle,Full-time employed,Some college,Single,f,4.7,7.7,Average,No,Never,36,4,21.7,101,99,8243,46.0,1,7,11,5.0,3,395.0,20,8,300,150,218,58,48,49,39,6,172,113,92,93,983,1501,f,0.41,2018,2025-04-30,19.8,Photos,Music,Private,t,f,2,Free,0.9
1460204,Instagram,39,Female,Australia,Suburban,Lower-middle,Full-time employed,Some college,Single,t,8.0,7.1,Average,Former,Rarely,35,6,25.4,152,89,8120,51.9,4,5,7,5.8,3,277.0,19,6,218,135,170,40,42,30,31,3,119,63,58,58,494,1087,f,0.31,2011,2025-09-15,14.6,Photos,Food,Private,t,f,2,Business,0.96
1323362,Instagram,54,Female,Australia,Suburban,Middle,Full-time employed,Some college,Married,f,5.2,5.0,Average,No,Weekly,39,9,29.2,128,96,8016,46.1,0,2,6,3.2,3,276.0,10,7,215,139,166,47,31,32,28,7,122,46,66,82,7899,7354,f,0.39,2020,2025-04-14,27.6,Live,Art,Private,t,f,2,Free,1.01
496821,Instagram,30,Female,Brazil,Urban,Low,Student,High school,Single,t,2.1,8.5,Very poor,No,Never,23,1,24.9,139,78,8081,50.4,1,8,7,4.1,5,226.0,8,8,179,117,122,48,36,32,22,5,96,40,42,70,6963,3516,f,0.97,2014,2025-12-08,28.2,Stories,Travel,Friends only,t,f,0,Free,1.07
1200054,Instagram,52,Female,United States,Suburban,Low,Unemployed,Some college,Single,f,14.4,7.5,Good,No,Never,14,3,25.5,136,97,7996,21.8,1,1,9,2.3,4,104.0,3,3,114,86,73,28,23,21,17,4,45,12,18,30,893,1321,t,0.51,2025,2025-10-07,34.7,Mixed,Fashion,Public,t,f,5,Free,1.31
14590,Instagram,58,Male,United States,Suburban,Middle,Full-time employed,Other,Divorced,f,3.9,7.5,Good,Yes,Rarely,22,9,26.2,142,71,7923,38.3,0,7,9,6.3,3,113.0,3,4,99,88,82,11,22,24,14,4,47,20,13,23,489,1212,f,0.7,2018,2025-05-27,37.7,Mixed,Tech,Public,t,f,4,Free,1.02
20709,Instagram,32,Female,India,Rural,Upper-middle,Full-time employed,Bachelor’s,Married,f,3.1,6.4,Good,Yes,Never,32,1,23.7,97,93,7971,33.1,2,4,9,0.3,2,467.0,19,12,300,150,270,65,47,71,36,8,201,108,65,100,368,526,f,0.35,2021,2025-04-20,24.6,Reels,Food,Friends only,t,f,5,Free,0.93
535979,Instagram,51,Male,India,Rural,Upper-middle,Unemployed,High school,Married,t,12.4,9.3,Good,No,Never,32,1,26.5,120,83,7935,37.1,6,2,10,3.1,3,281.0,34,6,186,139,168,47,35,41,21,11,152,67,49,69,2259,4703,t,0.05,2011,2025-09-27,8.3,Videos,Fitness,Private,t,f,3,Free,0.99
1461124,Instagram,51,Male,United States,Suburban,Middle,Student,High school,In a relationship,t,6.2,7.3,Good,No,Never,12,7,31.8,108,74,7968,38.1,2,3,10,7.0,3,31.0,2,2,52,38,45,14,18,11,11,1,14,6,5,8,157,270,f,0.38,2015,2025-11-06,15.5,Videos,Fashion,Private,t,f,4,Free,2.47
1393815,Instagram,38,Female,United States,Suburban,Lower-middle,Freelancer,Other,In a relationship,f,6.5,6.7,Excellent,Yes,Never,13,3,22.8,148,67,7816,24.1,3,5,14,2.7,2,159.0,10,1,134,93,84,28,28,21,23,4,85,43,29,63,2836,6496,t,0.82,2018,2026-01-01,15.9,Stories,Travel,Public,t,f,1,Free,0.89
891181,Instagram,37,Female,United States,Urban,Middle,Unemployed,PhD,In a relationship,f,8.5,6.3,Average,No,Rarely,22,10,20.4,102,72,7980,42.4,4,4,16,3.6,2,80.0,7,1,96,64,60,17,21,13,12,1,35,16,19,21,1313,1421,t,0.38,2011,2025-04-16,11.4,Reels,Fashion,Friends only,f,f,3,Business,1.2
1002160,Instagram,36,Female,Other,Urban,Middle,Retired,Master’s,Single,f,3.7,7.2,Good,No,Several times a week,8,9,27.3,145,95,7967,60.6,1,11,13,1.5,3,29.0,2,6,59,43,41,8,16,7,12,2,16,4,7,7,1531,2967,f,0.45,2011,2025-08-01,14.5,Mixed,Music,Public,f,t,2,Free,2.5
220002,Instagram,21,Male,India,Urban,Low,Unemployed,High school,In a relationship,f,1.1,7.5,Average,No,Several times a week,19,10,21.1,147,77,7919,62.8,1,4,13,1.0,2,232.0,13,14,272,111,130,43,33,40,19,3,114,27,33,66,1633,1575,t,0.15,2018,2025-04-08,17.8,Reels,Other,Friends only,t,f,1,Free,1.11
876343,Instagram,46,Female,United States,Suburban,Middle,Freelancer,High school,Single,t,6.2,7.1,Good,No,Several times a week,6,9,24.5,124,81,8125,18.2,1,5,12,2.2,1,33.0,1,5,64,48,38,9,17,6,3,1,15,8,7,13,81,33,f,0.0,2018,2025-06-12,33.0,Stories,Music,Private,t,t,0,Free,2.09
959544,Instagram,46,Female,United Kingdom,Suburban,Low,Full-time employed,High school,In a relationship,f,14.8,6.6,Good,Yes,Never,26,2,27.0,97,64,8045,48.2,1,2,7,3.5,3,220.0,18,7,140,102,127,40,27,33,23,5,115,55,42,64,974,589,f,0.9,2014,2025-07-24,12.2,Live,Fashion,Friends only,t,t,2,Free,1.03
1191207,Instagram,36,Female,South Korea,Suburban,Lower-middle,Full-time employed,Some college,Divorced,f,2.3,6.1,Poor,No,Never,17,5,24.5,153,62,7912,58.5,6,2,10,2.8,3,222.0,27,5,166,122,132,35,26,39,20,9,112,53,23,82,117,63,f,0.2,2013,2025-07-03,8.2,Reels,Fitness,Friends only,t,t,3,Free,0.97
1274021,Instagram,49,Male,United States,Suburban,Middle,Full-time employed,Some college,Married,t,15.0,7.5,Very poor,No,Rarely,36,10,23.3,104,81,8097,38.7,2,3,14,2.4,0,195.0,7,4,164,103,123,45,34,30,25,6,112,54,36,44,999,478,f,0.41,2019,2025-01-29,27.9,Mixed,Food,Public,t,t,1,Free,1.15
563544,Instagram,52,Prefer not to say,United States,Urban,Upper-middle,Student,Master’s,Married,t,4.1,7.5,Good,No,Rarely,28,5,15.6,128,75,7955,55.3,5,6,10,4.3,1,242.0,8,4,174,110,141,52,32,38,28,5,115,50,39,94,742,1084,f,0.1,2016,2025-04-18,30.2,Live,Fitness,Friends only,t,f,3,Free,1.06
726735,Instagram,49,Male,United States,Urban,Low,Student,High school,In a relationship,f,5.5,7.1,Poor,No,Never,39,7,24.1,111,95,8045,46.1,3,5,18,4.9,3,285.0,15,16,193,150,180,51,25,37,31,7,129,41,55,85,745,614,f,0.27,2012,2025-01-19,19.0,Videos,Travel,Private,f,t,1,Free,1.15
